ジャンル名,売上金額（千円）
食品>精肉・肉加工品>豚肉>セット・詰め合わせ,11426
食品>精肉・肉加工品>豚肉>タン,696
食品>精肉・肉加工品>豚肉>ハツ,83
食品>精肉・肉加工品>豚肉>バラ・カルビ,25263
食品>精肉・肉加工品>豚肉>ヒレ,605
食品>精肉・肉加工品>豚肉>ホルモン,3548
食品>精肉・肉加工品>豚肉>ミミ,664
食品>精肉・肉加工品>豚肉>モモ,3709
食品>精肉・肉加工品>豚肉>レバー,283
食品>精肉・肉加工品>豚肉>ロース,12900
食品>精肉・肉加工品>豚肉>豚足,1952
食品>精肉・肉加工品>馬肉>その他,1909
食品>精肉・肉加工品>馬肉>セット・詰め合わせ,9512
食品>精肉・肉加工品>馬肉>タテガミ,526
食品>精肉・肉加工品>馬肉>タン,73
食品>精肉・肉加工品>馬肉>ハツ,223
食品>精肉・肉加工品>馬肉>モツ,91
食品>精肉・肉加工品>馬肉>レバー,2507
食品>精肉・肉加工品>馬肉>赤身,32471
食品>精肉・肉加工品>馬肉>霜降り,5846
食品>精肉・肉加工品>鶏肉>ささみ,6984
食品>精肉・肉加工品>鶏肉>その他,51179
食品>精肉・肉加工品>鶏肉>カワ,4437
食品>精肉・肉加工品>鶏肉>セット・詰め合わせ,25338
食品>精肉・肉加工品>鶏肉>ハツ,441
食品>精肉・肉加工品>鶏肉>ムネ,18212
食品>精肉・肉加工品>鶏肉>モモ,23646
食品>精肉・肉加工品>鶏肉>レバー,2217
食品>精肉・肉加工品>鶏肉>手羽,16153
食品>精肉・肉加工品>鶏肉>砂肝・筋胃,1545
食品>精肉・肉加工品>鶏肉>軟骨,3819
食品>調味料>からし・マスタード>その他,1196
食品>調味料>からし・マスタード>ディジョン,135
食品>調味料>からし・マスタード>粒,1220
食品>調味料>しお>その他,71418
食品>調味料>しお>クリスタルソルト,7285
食品>調味料>しお>セット・詰め合わせ,2947
食品>調味料>しお>ハーブソルト,2411
食品>調味料>しお>岩塩,13184
食品>調味料>しょうゆ>その他,15863
食品>調味料>しょうゆ>たまりじょうゆ,2838
食品>調味料>しょうゆ>セット・詰め合わせ,7441
食品>調味料>しょうゆ>再仕込みしょうゆ,2184
食品>調味料>しょうゆ>刺身しょうゆ・だししょうゆ,15417
食品>調味料>しょうゆ>減塩しょうゆ,2677
食品>調味料>しょうゆ>濃口しょうゆ,29508
食品>調味料>しょうゆ>白しょうゆ,673
食品>調味料>しょうゆ>薄口しょうゆ,3438
食品>調味料>だし>あごだし,44119
食品>調味料>だし>あわせだし,41027
食品>調味料>だし>かつおだし,63309
食品>調味料>だし>こんぶだし,43222
食品>調味料>だし>その他,60273
食品>調味料>だし>ブイヨン・コンソメ,13886
食品>調味料>ふりかけ>おかか,3957
食品>調味料>ふりかけ>さけ,1049
食品>調味料>ふりかけ>しそ,3116
食品>調味料>ふりかけ>その他,29312
食品>調味料>ふりかけ>たらこ,256
食品>調味料>ふりかけ>ちりめんじゃこ,1086
食品>調味料>ふりかけ>のりたま,1516
食品>調味料>ふりかけ>セット・詰め合わせ,11350
食品>調味料>みそ>その他,13972
食品>調味料>みそ>セット・詰め合わせ,17053
食品>調味料>みそ>合わせみそ,7987
食品>調味料>みそ>白みそ,2916
食品>調味料>みそ>米みそ,10847
食品>調味料>みそ>粒みそ,2854
食品>調味料>みそ>豆みそ,1132
食品>調味料>みそ>赤みそ,3108
食品>調味料>みそ>麦みそ,7387
食品>調味料>みりん>みりん風調味料,2134
食品>調味料>みりん>本みりん,18594
食品>調味料>みりん>発酵調味料,1855
食品>調味料>アジアン・エスニック調味料>その他,2223
食品>調味料>アジアン・エスニック調味料>ココナッツミルク,3452
食品>調味料>アジアン・エスニック調味料>スイートチリソース,564
食品>調味料>アジアン・エスニック調味料>魚醤・ナンプラー,1609
食品>調味料>スパイス>その他,25003
食品>調味料>スパイス>オニオン,1553
食品>調味料>スパイス>カルダモン,1773
食品>調味料>スパイス>ガーリック,3498
食品>調味料>スパイス>クローブ,1034
食品>調味料>スパイス>コリアンダー,523
食品>調味料>スパイス>サフラン,425
食品>調味料>スパイス>シナモン,8080
食品>調味料>スパイス>ジンジャー,6648
