ジャンル名,売上金額（千円）
ダイエット・健康>健康グッズ>安眠グッズ>除湿シート,13146
ダイエット・健康>健康グッズ>矯正グッズ>その他,32739
ダイエット・健康>健康グッズ>矯正グッズ>コルセット,14059
ダイエット・健康>健康グッズ>矯正グッズ>サポーター,162610
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>その他,36197
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>外反母趾用,10132
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>背筋用,17658
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>腰用,18928
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>膝用,17142
ダイエット・健康>健康グッズ>矯正グッズ>サポーター>骨盤用,62554
ダイエット・健康>健康グッズ>矯正グッズ>ストレッチ器具,90767
ダイエット・健康>健康グッズ>矯正グッズ>ベルト,8709
ダイエット・健康>健康グッズ>矯正グッズ>リップトレーナー,1092
ダイエット・健康>健康グッズ>矯正グッズ>円座クッション,14689
ダイエット・健康>健康グッズ>矯正グッズ>矯正用シューズ,2215
ダイエット・健康>健康グッズ>矯正グッズ>視力回復トレーニング,2420
ダイエット・健康>健康グッズ>矯正グッズ>足指ストレッチ,6546
ダイエット・健康>健康グッズ>禁煙グッズ>その他,8622
ダイエット・健康>健康グッズ>禁煙グッズ>サプリメント,364
ダイエット・健康>健康食品>スープ>カプサイシンスープ,25
ダイエット・健康>健康食品>スープ>五穀スープ,19
ダイエット・健康>健康食品>スープ>玄米スープ,200
ダイエット・健康>健康食品>スープ>薬膳スープ,555
ダイエット・健康>健康食品>スープ>野菜スープ,9225
ダイエット・健康>健康食品>栄養・健康ドリンク>その他,204887
ダイエット・健康>健康食品>栄養・健康ドリンク>アロエジュース,17820
ダイエット・健康>健康食品>栄養・健康ドリンク>ゲルマニウムウォーター,1416
ダイエット・健康>健康食品>栄養・健康ドリンク>コーヒー飲料,2199
ダイエット・健康>健康食品>栄養・健康ドリンク>サジージュース,29990
ダイエット・健康>健康食品>栄養・健康ドリンク>バナジウムウォーター,157
ダイエット・健康>健康食品>栄養・健康ドリンク>ヒアルロン酸配合ドリンク,2415
ダイエット・健康>健康食品>栄養・健康ドリンク>ブラックジンガー,813
ダイエット・健康>健康食品>栄養・健康ドリンク>プラセンタ配合ドリンク,11049
ダイエット・健康>健康食品>栄養・健康ドリンク>ローヤルゼリー配合ドリンク,3760
ダイエット・健康>健康食品>栄養・健康ドリンク>寒天ドリンク,455
ダイエット・健康>健康食品>栄養・健康ドリンク>栄養ドリンク剤,78781
ダイエット・健康>健康食品>栄養・健康ドリンク>機能性ゼリー,49116
ダイエット・健康>健康食品>栄養・健康ドリンク>茶カテキン配合ドリンク,5649
ダイエット・健康>健康食品>栄養・健康ドリンク>青汁,208580
ダイエット・健康>健康食品>栄養・健康ドリンク>高麗人参エキス配合ドリンク,15266
ダイエット・健康>健康食品>栄養・健康ドリンク>黒豆ココア,186
ダイエット・健康>健康食品>栄養調整食品>きな粉配合,1847
ダイエット・健康>健康食品>栄養調整食品>その他,138589
ダイエット・健康>健康食品>栄養調整食品>アスタキサンチン,7796
ダイエット・健康>健康食品>栄養調整食品>アマランサス配合,6
ダイエット・健康>健康食品>栄養調整食品>キダチアロエエキス,3926
ダイエット・健康>健康食品>栄養調整食品>グルコサミン,13455
ダイエット・健康>健康食品>栄養調整食品>グルタチオン含有食品,9122
ダイエット・健康>健康食品>特定保健用食品>お腹の調子,7451
ダイエット・健康>健康食品>特定保健用食品>その他,13846
ダイエット・健康>健康食品>特定保健用食品>コレステロール,12018
ダイエット・健康>健康食品>特定保健用食品>中性脂肪,26220
ダイエット・健康>健康食品>特定保健用食品>体脂肪,29194
ダイエット・健康>健康食品>特定保健用食品>歯の健康,643
ダイエット・健康>健康食品>特定保健用食品>血圧,7922
ダイエット・健康>健康食品>特定保健用食品>血糖値,28660
